"x","y","D","Z","business_age","annual_revenue","employees"
654.941752225455,34435.7397916202,1,1,7,352678.542454477,17
677.354009689801,38648.5352035655,1,1,10,513917.099273391,14
708.308815750581,39007.9407701795,1,1,8,558837.181398141,17
654.256707101042,38823.6193645752,1,1,10,801047.476945362,20
715.705798119558,41121.5521782446,1,1,10,354659.450340569,21
597.295232618353,31163.4559496382,0,0,9,445856.430891778,18
682.063020817058,34702.4532109652,0,1,7,516812.501306511,13
612.724120854829,34937.8310461771,0,0,10,593475.52917252,23
801.800736136472,46308.3702997522,0,1,13,825428.665546461,26
701.225879256459,47134.3134416843,1,1,11,463147.996520225,23
745.178667460254,35055.9196085499,1,1,4,498268.433472508,25
688.454367971772,41387.3600758953,1,1,11,653615.356844906,19
620.780117035075,36708.6232877389,0,0,14,401072.684259642,20
624.034525377098,26005.6196088653,0,0,14,355139.661669881,21
682.180365083022,37592.75802349,0,1,10,754753.281830762,17
660.200642956718,39005.6245260173,1,1,7,489085.865074213,24
608.877040527144,28013.3997205949,0,0,4,237694.794768787,16
636.68308311632,32384.9886344118,0,0,9,494460.237298446,17
710.869072620343,40417.6419083113,1,1,10,539806.248675375,18
576.971887632282,25341.5286641424,1,0,2,489026.820991054,10
548.634812968414,32095.7227537423,0,0,7,480464.530269607,17
733.972121292466,37818.4833200293,1,1,14,333807.85882846,17
626.490515244727,26210.9478639388,0,0,7,409621.184410341,20
653.187500397326,36109.2811610683,1,1,7,390269.451210888,17
704.857058135791,33379.9547791307,1,1,7,376596.992662991,19
619.7450487289,44624.7128409592,1,0,5,750928.219217813,21
714.210264048652,30188.1248309552,1,1,3,132600.660259607,16
578.769755441164,21864.813589958,0,0,4,583579.994086239,13
596.756814418138,27132.9361783897,0,0,4,254859.475742753,16
737.309811836843,35461.665879747,1,1,9,353747.214370156,16
680.150362164891,42576.9497481133,1,1,11,466731.361557536,18
566.827300175297,22542.7859433635,0,0,4,395255.86347205,17
618.676072376472,19354.9061245924,0,0,1,247770.947149915,16
720.763755990297,35074.0707478166,1,1,11,504463.798950798,16
553.243697396932,29697.5653012449,0,0,11,265846.609507981,25
545.755330787761,34509.9313544324,1,0,7,684973.050552814,16
640.407210466643,29551.5388895384,0,0,10,498711.587990062,21
673.693418813284,31734.9440074616,0,1,7,497206.060622335,21
711.307915709365,39922.6554823513,1,1,11,488612.109653333,18
624.252294370622,29667.0975576716,0,0,5,438722.960584611,15
468.341665394864,26261.0901254914,0,0,6,245988.613025289,13
684.695170313413,37751.5097954879,0,1,10,539279.561117329,21
630.365785880494,32648.5777866448,0,0,8,506268.704591059,16
629.821527678693,27078.7843171989,0,0,6,436841.441235595,11
707.284645435424,43469.9835029648,1,1,11,686014.162478782,18
684.21480780658,43670.2443747373,1,1,11,455697.025950539,20
632.689968652428,26941.8450674574,0,0,5,266293.483222928,12
506.042532199179,29702.7032234115,0,0,1,621383.482460749,15
760.196707052183,42240.3980400386,1,1,15,534031.137129371,25
602.689678245078,18562.777429732,1,0,1,282285.10771802,12
680.084696021406,28796.1494343214,0,1,10,342738.218553321,17
623.494097034651,28804.4036533844,0,0,7,247482.897149399,14
747.374357715624,44927.4418483325,1,1,10,604712.894522978,21
639.403918851127,28293.7385641706,0,0,8,439852.019755572,18
573.799436269746,23306.9965656862,0,0,11,502137.7252049,13
706.615208104211,34251.2316892445,1,1,7,505437.030016634,16
578.555249994769,23606.9057766763,0,0,7,426659.228840858,19
573.379167276634,34934.688102952,0,0,9,728006.70291095,19
612.911858274509,23492.5858048787,0,0,1,229928.200735888,17
631.387730812123,32618.7907992654,0,0,7,566069.611821754,17
746.316441822897,34563.0701938552,1,1,5,502625.580188751,13
626.619837184316,34380.3809856697,0,0,7,418686.609495443,18
641.11764914239,37980.1069828321,1,0,12,421244.434557013,20
711.581081098716,36891.5588623076,1,1,8,539291.193116692,21
729.625059248494,34717.8082895118,0,1,5,238642.901060146,17
684.87577016332,42452.6229093416,1,1,11,340892.767107226,22
757.900028234661,48296.8752691369,1,1,4,712954.00865797,17
670.233714542913,48159.4841192702,1,1,13,578510.147297913,18
617.674238511452,32677.5659492321,0,0,9,514825.867123454,18
601.704272302439,28866.9703183305,0,0,8,326251.089190387,17
631.238467002983,31578.6415860105,0,0,12,702891.792985202,18
585.98727740608,29665.6512983614,0,0,10,529532.138571232,18
720.253495702122,36547.8150566143,1,1,7,166247.908260055,19
597.765134275208,25149.7025985937,0,0,11,215754.608900624,12
651.072819021182,39727.5896027577,1,1,8,775412.725029886,21
661.620964852806,39481.4594676745,1,1,11,783409.903784112,19
557.819312482838,23509.8637485735,0,0,6,652059.693907334,13
610.197624985243,22404.9302707559,0,0,9,157423.417459627,13
651.507192520018,30807.5713774108,0,1,4,689927.934003066,14
731.898845258331,39023.678255014,1,1,6,755001.1388377,15
691.845923334975,30112.6535102363,1,1,8,426118.235972293,17
763.158448933128,50824.9158705019,1,1,7,749505.291589924,19
564.973725204608,26441.3879899283,0,0,4,480494.556944153,16
764.055253677591,43915.3955827865,1,1,11,593631.563926468,24
602.737161423387,28567.0402564303,0,0,9,640753.070718591,16
612.450366358679,20938.019697218,0,0,8,606345.434231405,15
686.167513682725,34532.1641989798,1,1,13,647432.772697085,21
552.401230321863,38134.5056171394,0,0,3,787361.794124623,22
628.557280973297,29040.9594269111,0,0,10,481490.634008917,17
602.06144708997,34671.5093771923,0,0,11,348915.795387206,23
573.792193913707,35784.9818875593,1,0,10,494720.177146906,16
687.43728584916,43035.2174266446,1,1,8,684805.3748771,17
676.450065309841,38117.1158751929,1,1,10,320799.671272555,17
541.979915916374,22081.3244690515,0,0,3,336934.531931181,12
705.307677673539,36845.2051464344,0,1,9,563556.242550388,19
613.404938525152,30833.1243937244,0,0,5,563898.199482882,15
634.196588538231,24559.4041616467,0,0,5,441117.719337747,12
643.569518755725,23547.3197050887,0,0,1,397707.072706073,12
523.304585467779,23627.1297819058,0,0,3,375860.237108391,12
648.715731283409,30195.0857899405,0,0,10,50000,16
670.430281113878,22332.9084245528,0,1,2,304311.819347029,14
667.136073872451,44512.5165055195,1,1,1,809316.712248715,18
605.29723729912,22120.8504493925,1,0,10,210599.62961239,11
630.721546935828,23139.4674821919,0,0,3,382352.488779103,14
562.793225781656,23871.9465761999,0,0,9,562787.789421301,10
676.074703447262,36609.2282605477,1,1,8,549063.187237656,11
633.577485294584,33377.9854285648,0,0,10,766652.118779294,19
666.163452046692,26264.11460969,0,1,6,518982.389029022,17
688.766109371287,37621.1592712535,0,1,6,726423.995831769,19
720.900125275312,34110.4192501592,0,1,12,229829.450969247,19
641.960796662129,30596.6976937071,0,0,13,484116.88013264,21
676.208770000663,49820.2011270092,1,1,15,907392.029812417,22
698.375424821654,39060.1195489539,1,1,11,479418.264695451,21
599.834400700607,24289.1445926348,0,0,11,310335.388017648,12
506.534406140887,27581.2654059838,0,0,5,539385.071909518,15
610.876715504645,24138.8272591484,0,0,6,154938.848985643,13
722.529590355736,17222.1518466922,0,1,6,159216.229461116,19
543.456199054121,28455.0171763048,0,0,9,572792.44101345,14
715.832303615499,47924.7829166236,1,1,9,522478.665260543,22
612.07580454076,25048.2746803867,0,0,1,267342.017577047,10
686.322814106389,45392.0661163676,1,1,5,555702.374885075,24
647.89791023412,40601.9408130626,1,0,8,737687.397490027,19
723.117760744643,37431.4603050501,1,1,7,525652.626249933,18
671.509756297508,31807.5223750469,0,1,5,359306.431526922,20
680.879842852458,53315.9186991399,1,1,13,876413.76076938,17
597.270548476855,42973.1654804333,0,0,4,914323.066029444,16
720.635986193102,34933.9688652369,1,1,9,429246.799511016,17
614.155073481216,25665.8925598784,0,0,10,381175.110757686,16
576.608292220034,26946.5360075348,0,0,1,360365.160634963,15
681.690279508327,28229.2113030175,1,1,12,507631.490828273,16
859.808187176014,52406.937834195,1,1,10,543559.141573185,28
641.434002751209,40377.4132881695,0,0,10,495604.949261825,18
680.565654925103,45772.1019183449,1,1,10,828230.105417262,20
757.345098617828,33136.0086565423,1,1,8,326396.558091401,20
608.279709287473,30415.2116594548,1,0,2,646934.408232644,15
673.220237800891,38649.4239413912,1,1,10,257951.195372953,16
554.020933462331,23555.1134233054,0,0,3,131578.556496875,16
564.397720336181,27756.5697053333,0,0,7,383437.510906728,15
577.731959101988,27246.372943299,0,0,6,274692.524924833,20
592.846752512708,30128.5001508987,0,0,3,234672.758632312,18
668.600091926066,45837.9695335646,1,1,11,888034.144771715,22
643.9647382354,33234.8180795719,0,0,9,525385.210351293,15
696.529682851888,41362.2543081161,1,1,15,721528.366954632,20
787.527937276788,46165.7723287383,1,1,14,689190.294699701,21
813.552520236752,41656.8704302978,1,1,9,441258.201333858,20
629.385305225899,24275.2159776033,0,0,7,379531.750509366,11
769.783781905377,30668.7156042908,0,1,2,532994.826181429,12
766.30241963198,43049.4447898082,1,1,10,429935.71238277,13
738.770517514893,43135.9465667374,1,1,11,557224.034500209,19
741.485207504598,38884.6316104501,1,1,10,584651.094214489,18
607.193073052882,36520.2077686188,0,0,8,525126.704288633,18
647.005503129937,26501.2605244634,0,0,6,347514.54742579,14
647.968097752997,33263.7178158343,0,0,11,674871.532404314,17
718.079267953359,42523.987045444,1,1,7,246064.321265034,21
667.77793406502,36661.1495223942,1,1,10,493330.146001966,16
683.556741767439,33177.5770080163,1,1,10,410586.434678615,18
582.958876160214,22161.0534692097,0,0,6,332393.799809469,14
596.916180741524,23666.4100271395,0,0,9,368510.625292459,13
627.735695538652,31751.636521501,0,0,1,332479.594345324,18
687.45116939203,38284.2511294407,1,1,8,436186.33944152,16
646.58269169883,31756.2839411216,1,0,2,335550.4069867,17
791.326384438814,31068.7850701624,1,1,5,280883.919775637,17
598.49618465204,20739.2266763299,0,0,5,495539.103868318,11
540.12716434074,38134.0605964871,0,0,10,682036.450905835,18
674.352466045937,39038.828513244,1,1,4,660815.446841173,12
641.335549507748,29677.4676218545,1,0,13,359231.673582293,19
651.507198794955,35706.4646150746,1,1,13,522587.97859428,20
488.936149304732,20899.3580668695,0,0,10,65468.4458855756,10
626.576625488111,38427.1776062045,1,0,13,458991.578291626,20
797.329242397847,38481.743605256,1,1,14,726060.71277994,18
606.088687547997,27399.8560495088,0,0,10,245632.350456513,16
681.978067472728,41723.6590633686,1,1,7,493793.307016893,19
734.117711755376,44339.5608484523,1,1,9,806654.188267045,21
506.02224481171,28671.7907276841,0,0,4,470733.193649393,16
673.077705580362,50113.4639764258,1,1,12,941164.971859529,18
713.234889465853,33126.0484524816,1,1,7,499509.033382432,10
653.04046132693,46898.5009686607,1,1,6,566744.43782987,16
661.993026418016,35880.0453697739,1,1,10,669517.20405086,17
684.672877095106,45745.1530945128,1,1,14,738906.121059554,23
647.607793209362,30635.3830189596,1,0,3,485318.453019731,15
622.69044533087,39312.9031235324,0,0,11,614858.258173942,22
655.070063505789,33835.7375411179,1,1,12,319276.910392749,19
534.448863476727,24494.9940246343,0,0,8,528815.155404988,18
586.335779042171,27320.7300703709,0,0,5,473238.589003899,13
748.03498320667,32326.3036445322,1,1,2,422396.986074429,11
601.177906459123,39778.9689153438,1,0,11,580928.437408929,19
535.548760294111,27802.1754138037,0,0,8,272812.80892119,15
635.31429999692,43090.2181353575,0,0,15,912582.413150561,19
641.9745754789,28130.2109075538,0,0,15,262474.856292141,20
782.863265449531,52956.1455148182,1,1,8,703136.798759524,19
594.238857421601,35312.7692262035,0,0,8,723625.191040448,19
633.699582687242,27116.9745655499,0,0,5,265253.467406121,16
651.335573069222,21737.8642344649,0,1,10,207873.709497634,17
825.389324899531,56614.0855353916,1,1,9,775465.84442102,24
742.170917084953,49733.1024666288,1,1,10,852533.073652135,23
584.304159362393,23164.7013069889,0,0,5,173887.752276428,14
707.76493219958,34447.7831945264,0,1,2,607517.88127255,22
643.146626016218,46403.6794024324,1,0,12,664928.595200858,19
615.125622049242,27165.7955332218,0,0,6,191413.271976239,16
687.376813507914,46651.5440619582,1,1,7,591808.472029876,19
736.211626010379,38662.434649607,1,1,13,698210.049423114,25
567.674109112846,34702.7499832202,0,0,4,571989.084966371,18
697.573405783334,39345.3806838823,1,1,10,672880.089666042,15
823.78754857847,49449.1127646836,1,1,11,579137.63330241,20
633.830020749419,31850.5432001172,0,0,9,361942.518159575,18
681.000384069481,39418.1886175836,1,1,4,678270.200862919,18
644.421039979769,37436.3365445081,0,0,7,649664.944802581,21
645.109403422804,26657.9473853362,0,0,7,447439.385161513,14
591.561239667482,31017.448741019,0,0,8,545391.56655933,20
671.017650077009,32375.7956724481,0,1,9,560900.006524103,14
625.390936904335,35330.1685311512,1,0,1,768562.463239935,19
565.071802833618,25864.4939217669,0,0,8,365385.038880979,15
654.857983465066,43839.7962936601,1,1,15,542893.245922692,18
695.896852062023,41515.8231970338,1,1,10,748499.205139041,19
483.211646031416,21235.2393979543,0,0,8,50000,12
687.606674124516,29986.1077438654,1,1,14,495891.042694525,18
632.96104557598,16610.6655739498,0,0,9,276839.4681581,11
547.111073053658,35814.1067986615,0,0,14,606337.588822486,14
593.18139976888,21595.2319902479,0,0,12,430765.483647575,13
582.444699973474,26965.6267807785,0,0,4,369630.548998822,15
689.977031726311,33134.149009115,0,1,10,533220.143486687,22
613.609943504435,25543.4936457353,0,0,2,524203.613185565,14
618.903961936202,27928.1336942296,0,0,1,600334.579836006,18
700.596902388623,29975.0861394057,1,1,6,251991.995359478,12
685.187520411591,40779.4428037594,1,1,7,370879.336759222,17
512.528702758085,18360.7910656671,0,0,1,640537.546745456,12
527.023358136135,22588.5443427852,0,0,5,135947.947344062,14
650.296296931365,42339.4784616575,1,1,15,518736.605120012,23
644.4692716832,29947.2398547124,0,0,5,495119.938004263,18
640.469771834478,26990.5271061992,0,0,6,589542.006499778,13
625.609103899495,37671.3892186525,0,0,8,619331.160195683,19
802.570847252728,41669.3151418855,1,1,4,831178.056896805,19
562.817218511264,34883.3715777168,0,0,7,598453.992372437,13
718.301618450691,46721.6772821352,1,1,16,717471.073047117,20
706.752816134681,32767.8158146062,1,1,11,466274.894891105,16
662.053906992656,33386.5788201747,1,1,11,415774.647053456,15
663.412303461099,46343.5015371053,1,1,12,486022.446343432,21
467.14463588518,14715.2823624203,0,0,2,463375.627789644,12
667.251691632573,36467.4453674561,0,1,10,667077.990779399,24
654.618926983629,30881.6365801519,1,1,5,649584.515403572,14
716.59732995445,31827.999727872,1,1,9,288714.73412102,15
628.294038322058,19246.4469051198,0,0,9,210779.364273204,12
617.365510094796,24951.2028796332,0,0,9,655225.599835409,15
694.921981752971,29648.0607659754,1,1,6,50000,17
640.927913521369,34719.8831138953,0,0,13,450673.374281677,13
688.363859674408,49025.9770538056,1,1,15,612336.212064173,24
797.869635222985,48893.0167190419,1,1,12,689716.088902936,25
655.070403466407,30512.9378975981,0,1,2,372540.003935461,14
695.46825655886,41572.7763702939,1,1,10,718491.620575758,25
827.37467412971,43058.4453484534,1,1,12,707161.871186669,22
470.781010324877,26870.3868951875,0,0,10,348233.834320048,8
722.583813733719,41397.7807305354,1,1,6,709615.346452567,19
698.53321263548,46267.2268625009,1,1,10,562019.740575212,17
651.878329835029,31107.9336669135,1,1,7,394622.620386049,14
678.077674905376,33636.3896102681,1,1,11,481862.242797327,23
741.196533954154,39308.3873457892,1,1,10,537236.996894115,20
758.662544750508,39789.1068357702,1,1,4,363101.781736411,15
580.462600374386,22487.8567104159,0,0,9,551858.341308877,19
600.933580445017,27760.8170105705,0,0,4,328591.922877265,13
681.683744096009,45066.2722923784,0,1,7,923207.41737893,18
738.210421256584,42031.905972493,1,1,9,504469.78830879,15
756.284957365586,39824.4870307117,0,1,9,607242.663741134,21
555.897759759212,24935.2841340432,0,0,8,179376.119105648,16
592.647416552996,36003.8547316814,0,0,10,727994.464517103,15
588.057210948247,17712.0877770379,0,0,3,358748.248844686,13
631.164716925108,31828.9093191623,0,0,11,555373.2407506,16
707.123034581521,48030.0931326725,1,1,5,690092.831348756,19
494.57348650179,21704.0314793519,0,0,7,580051.432136081,10
577.256290575779,26799.7964095031,0,0,9,325302.025817595,17
738.51042943924,30288.2630966933,0,1,10,659163.344921279,20
710.175409715311,41346.3549724532,1,1,13,618888.027801072,21
596.391405658281,23915.1823816733,0,0,12,382376.344623752,14
673.733221183469,43188.7253595739,1,1,10,738202.560671236,20
609.866432241098,24856.3798877808,0,0,4,523683.459773592,17
814.906969709418,56395.617131953,1,1,12,767609.515006688,24
684.999349639531,37887.6608236231,1,1,13,760063.960485605,21
598.013099625965,30456.662417935,0,0,7,396829.435127154,12
564.948637553592,25669.0680570527,0,0,5,414577.379205414,17
591.705694053683,37268.4540973732,1,0,11,644997.56031494,14
664.978150248431,45872.4134993064,1,1,18,344486.651462,23
638.243561135131,28008.3347350697,0,0,13,381950.949826763,15
571.654322602006,20355.3224752112,0,0,3,287411.800245996,14
827.236381724443,50290.1789001007,1,1,10,787962.706430438,23
601.859652347151,28072.4224916335,0,0,12,534850.9176237,18
727.957278205188,40852.8828649092,0,1,8,597322.218929568,26
671.664312147769,42545.6670790648,1,1,8,420276.506969636,22
577.579688048367,29584.9613047572,0,0,7,491680.570166841,17
606.920395702722,25850.1487790695,0,0,7,531725.669875985,12
742.868571339412,42187.9661015062,1,1,12,449781.90949402,21
601.843622062541,31767.6595699431,0,0,5,559641.011241917,18
639.692509765172,41673.6617472449,1,0,11,335224.34620394,20
678.1300440612,30398.1604318186,0,1,7,598590.80181454,15
771.443640548013,46918.3293933141,1,1,18,885041.405395865,21
608.372073175025,26199.9114331348,0,0,9,510734.586619304,16
674.963920816322,32536.653460009,1,1,5,310713.284849057,16
607.24451977473,30260.2483992883,0,0,7,162095.038581446,11
716.040932723107,30928.9335362773,0,1,5,617699.87055115,21
633.163765190808,24438.8281131313,0,0,7,423103.036571905,19
487.903684940897,11512.789832833,0,0,5,286597.586591573,11
654.108077832773,34218.8819112462,1,1,11,398726.239944823,17
604.033132256603,21461.0445544908,0,0,1,284018.791707071,11
740.037500439401,38703.7439183927,1,1,10,296729.187080919,12
607.474352927327,34200.0950884513,0,0,10,562207.085534215,19
830.298667497653,46190.8937961423,1,1,10,890799.914094784,18
552.823859757626,34893.2438579657,1,0,11,501384.320504527,17
616.551143456253,29719.252041703,0,0,8,157488.309334199,15
757.972258080557,41576.7358676344,1,1,11,736728.75296593,21
582.384797246092,24892.2590031913,0,0,3,380337.797412887,15
582.56597282128,29000.9677822633,0,0,11,536348.832387443,16
656.245521490115,30023.7274525859,1,1,8,520385.916946708,16
691.775191667319,36035.7470759236,1,1,10,418817.827976911,17
583.76067061209,35273.6720932669,1,0,6,477547.143000515,21
690.739991840261,33333.7135165258,1,1,15,506724.230832568,23
680.44775686719,39557.0536800535,1,1,5,588952.472959388,16
613.926657543841,27915.8330415041,0,0,8,235626.229381241,12
774.471976884553,38728.5903561188,1,1,7,511742.432541569,17
587.394373523686,34425.4170724505,0,0,10,735171.109306961,19
628.475080550542,30232.6641612624,1,0,5,493505.982689633,14
634.549038639669,28706.6033234561,0,0,7,486507.755112131,16
705.612168907122,37866.4728370302,0,1,11,497172.113388412,22
545.933459852988,21927.1709473308,0,0,2,541565.889246939,14
671.567079119946,29028.6170492103,0,1,3,582307.694761355,16
679.747015144142,35339.7497890117,1,1,8,596788.167531822,15
613.748757535229,27416.4006287606,1,0,2,350286.038000249,14
573.356360220391,25820.5564047979,0,0,6,581078.009878531,14
664.591399887777,27734.28327215,1,1,5,661802.943360881,15
654.673682454437,52169.9130649553,1,1,13,717950.294998433,22
694.911327246548,38491.7149014057,1,1,6,582651.833684796,23
645.746264644153,30923.5486544681,0,0,5,330874.818280108,12
638.347563358167,30240.0869385089,0,0,7,532839.245579502,19
634.093965182528,33090.2793306482,1,0,6,96000.7280686773,12
644.033197016566,31098.947680055,0,0,4,614167.053583574,16
690.064802968416,51455.0695651209,1,1,9,915075.692932073,30
565.15309625002,31150.1480965238,0,0,7,410473.993462699,15
738.211894966655,31136.0630700483,1,1,10,274185.253669374,15
647.158970850694,25435.9575886388,0,0,4,382800.802500587,14
635.03310678301,31621.4558789271,0,0,14,378714.819469878,15
604.1657127917,32854.0948218238,0,0,12,657140.891427672,19
726.640901693108,42958.0507871747,1,1,10,508935.704702154,25
643.49715521089,35942.5604072377,0,0,4,790073.790955605,18
620.471555074521,24012.4093592878,0,0,6,365117.935784256,16
599.264087910705,41035.9672833907,1,0,5,479634.014165748,15
552.177687061199,32422.7613884046,0,0,9,694411.294088149,17
687.05950154499,27274.2905351187,1,1,5,122742.520731408,11
698.206169497028,32378.5429442096,1,1,8,508695.221383244,18
649.088862795084,32215.3528254558,0,0,7,221529.917424496,21
605.636049553955,40344.0716994845,0,0,12,659512.679482245,20
708.919031620485,38712.0865425803,1,1,4,253545.290490871,21
709.150143104867,48122.1569737692,1,1,9,657693.452629585,19
663.493408143083,29635.0944089143,0,1,6,386128.009571033,21
746.951411515086,49083.6394838213,1,1,14,717911.231908115,17
670.276685883225,42528.690781484,1,1,13,550268.879924991,22
647.236949383907,30737.199155506,0,0,7,422115.909376255,11
616.829832422764,34551.9355680496,0,0,11,399891.530797163,15
601.80224859987,23063.5673994247,0,0,2,699651.214476681,14
548.439765647667,33402.3968612949,1,0,6,412710.55261169,9
682.068664071283,27907.6523115212,1,1,9,82102.8356630087,12
741.857894927417,33559.8341486528,1,1,7,386878.656562795,19
680.183466984543,34157.7174862384,1,1,13,406928.162828445,18
637.374584563109,43139.8830712653,1,0,11,487565.640615038,24
730.706241353483,35887.1340191497,1,1,13,557193.913837646,17
611.283825202936,21948.1758900452,0,0,1,435299.672970007,12
644.315768623024,45756.0315197215,1,0,5,708127.17246902,18
736.596365073396,35313.2662688543,1,1,7,426501.644121837,15
621.681482543962,34495.1490075325,0,0,14,589879.872888251,20
658.173619104191,33593.0139067881,1,1,10,350468.839044392,16
622.933345734927,19583.2596193682,0,0,4,306901.329839563,17
625.907596073162,33579.5754283682,1,0,7,379405.328902455,16
685.190718435446,39721.6432195918,1,1,7,490786.79060277,16
595.760370274005,28962.2121972083,0,0,5,445469.487832801,17
641.059837102486,57797.4636738513,1,0,18,887306.700901642,23
718.669220996637,41778.4726781974,1,1,7,467053.247829899,17
650.208840100146,28148.4768385055,1,1,11,419902.936209379,14
698.91350881369,33757.3277339074,1,1,7,537479.910719457,16
576.205001593437,26531.2221228586,0,0,4,628088.234712393,18
743.96906091238,54394.0130230548,1,1,11,630696.634459126,22
656.255952780922,35997.426047723,1,1,6,635994.241795413,17
643.346649552085,35924.7294080178,1,0,8,481836.110227545,21
639.671430189474,35580.0141225502,0,0,5,703952.023747707,15
598.680587181343,26052.8121973793,0,0,7,448784.67992229,14
655.662600799742,42411.3089259019,1,1,7,780831.752460991,14
687.555396182591,38886.7643690357,1,1,14,378514.989421537,18
755.543580210159,36312.98166921,1,1,12,454232.085422655,21
637.617126673108,30974.6157142165,0,0,9,606893.815789005,20
631.785061381461,36927.0414033775,0,0,12,816576.031408222,20
763.642718725599,45586.6864691713,1,1,10,595721.996396558,22
521.50586296894,22809.4789550979,0,0,2,50000,14
640.106049520301,37617.7015092935,1,0,6,428637.624525652,22
670.994363543589,34702.3624743683,1,1,7,498725.908053657,21
615.200797064361,23941.7778112123,0,0,5,520098.8451436,14
605.681193408734,31289.4177511614,0,0,11,638746.29834661,18
584.458122374196,15823.0135523475,0,0,6,218664.973370967,13
649.409948164658,32165.9771035676,0,0,7,736943.493944864,16
551.997772937805,26726.2353014781,0,0,9,352899.481629345,18
719.453654324742,36345.0008514935,1,1,9,672046.970517586,18
600.846121935858,30413.2289316092,0,0,7,555608.675338702,12
603.522008271283,30260.5182006132,0,0,6,578625.804702809,16
608.134650726475,21944.4528590929,0,0,3,50000,11
705.385495286349,41571.024956085,1,1,12,690639.067537063,19
639.078681618273,43575.5152773318,0,0,9,548616.512506136,19
673.262065162308,35581.5947797936,1,1,9,352933.627985109,20
685.636263204024,31196.4580589782,1,1,9,415130.721870311,15
574.68814867435,29029.7786145458,0,0,4,343225.573453465,12
626.963098142691,32743.0257313067,0,0,10,551813.004003262,24
697.513643555456,31717.8882352008,1,1,10,437355.444970065,17
628.485493145028,47197.1239637593,1,0,14,723285.346459236,25
548.454908225079,22730.3174740701,0,0,11,140915.785607813,11
705.298524724975,36181.0610082365,1,1,8,473439.332752008,18
711.155324734336,27579.9591935452,1,1,1,114481.109098435,15
697.89863031772,29907.196070367,1,1,5,325568.693221163,18
637.613627250773,32280.2939154508,0,0,8,476365.527784644,16
742.362789293021,39634.8398159686,1,1,13,495701.092460739,12
734.851470478134,44094.2587669742,1,1,14,470996.471718989,17
779.145213704995,42582.8622632446,1,1,10,613220.527764226,23
603.630732198686,21211.0732132284,0,0,7,323175.867289822,15
631.182798228932,37987.5743619972,1,0,13,386790.703775699,19
604.996528246692,33853.4257940994,0,0,10,356577.818144862,17
645.477618914858,26523.2090207592,0,0,8,373590.292378709,15
638.029840885605,30662.4638087707,1,0,7,588207.876054773,15
521.785650570853,25542.0828964351,0,0,13,262840.921652056,12
668.865899233522,31367.5048715089,0,1,3,337845.159783676,12
564.213001340718,28735.1059069159,0,0,5,593487.888746329,13
502.300417831049,29391.4454468028,0,0,10,517277.106519661,14
622.859715650687,24012.3600618545,0,0,9,539484.916538931,13
439.698688860758,12471.6781468343,0,0,4,305006.583603851,9
557.220674413109,27716.628976874,0,0,7,262629.638696813,17
611.971712833515,34174.7214591344,0,0,10,703526.923428124,14
649.731051028794,27894.9950763644,0,0,9,517992.512434015,22
694.332771802117,30983.8053202861,1,1,9,378005.761650895,23
664.226365531954,40200.1036867635,1,1,1,427803.922589811,16
599.223396637504,41066.363401194,0,0,8,237770.131987265,16
750.022281881326,38634.8161766454,1,1,10,536814.983525059,20
517.576118149907,26212.4158857407,0,0,2,421696.717085015,14
799.014542102122,34723.7009754104,0,1,10,496980.541050908,16
660.672239329948,31678.2860181105,0,1,8,513353.612282114,20
567.613384800502,29753.507158214,0,0,7,573166.623178535,14
593.426501325227,32150.9960543281,0,0,5,446707.676631399,7
642.334909107263,30612.5288916036,0,0,6,369795.222589024,19
503.132354168289,34411.916120226,0,0,6,588183.564937193,22
741.231471337753,52062.2636635825,1,1,14,925092.312808141,19
579.340911814617,15643.0579325654,0,0,3,89055.9628681631,15
595.294160083947,32165.4217637328,0,0,7,506599.639813245,14
619.402852583563,35728.2751722833,0,0,5,525100.06499926,16
677.557018127789,43925.4159350516,1,1,16,627096.082084121,27
726.208247075954,49328.6822350805,1,1,10,546649.577530038,26
701.394461139141,35251.7777116821,1,1,6,497420.448909735,21
817.892650593018,50696.0105000832,1,1,11,830003.559415163,24
727.536364438284,32438.8047640751,1,1,2,507798.794274813,14
646.452210522312,37397.1771754409,0,0,15,472948.703145478,17
660.455562876992,38965.6478752429,1,1,5,565255.646453754,20
589.145397521213,29528.0058268986,0,0,6,739472.918282977,17
655.026131275039,31941.5454955583,1,1,7,373986.384160843,15
556.88008945982,21722.5165442484,0,0,7,50000,12
675.800929248101,31812.8780952337,1,1,10,403556.323339291,18
512.212165946294,29669.6870581053,0,0,10,682244.210397986,15
527.366648957599,27280.7633633223,0,0,3,551167.374121159,14
672.664166929018,39204.1423999356,1,1,15,454308.154459865,20
685.993213017332,37264.5417634681,1,1,8,401023.712086364,16
728.819798277316,45219.814798573,1,1,13,525330.168245059,20
649.259010495054,17210.8705158535,0,0,4,354870.43782263,16
662.134356230077,24089.3041666331,0,1,6,425144.798518521,16
772.198497206355,40661.9099813809,1,1,8,679340.124753478,19
605.22450115016,24496.6107983747,0,0,10,310885.686392778,17
585.511869680657,23364.6593616531,0,0,4,330940.213377278,17
569.356633492225,33819.7715997255,0,0,10,701142.239821773,16
493.442415708006,26230.4398716932,0,0,8,357703.273426701,15
614.46061766189,40116.3137407324,1,0,15,755974.806044631,18
